"gameID","season","date","team name","player id","player name","batting_g","pitching_g","h","ab","r","rbi","bb","so","lob","doubles","triples","hr","sb","hbp","sac","sf","pitcher_ip","pitcher_h","pitcher_r","pitcher_er","pitcher_bb","pitcher_so","pitcher_hr","pitcher_hbp","pitcher_gs","pitcher_w","pitcher_l","pitcher_sv","pitcher_cg","pitcher_sho","status","sub","number","position"
"19014","2024","2024-06-25","Bristol Greeners","14654","Eric Corhouse","1","0","1","2","1","2","1","","","1","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"19014","2024","2024-06-25","Bristol Greeners","14748","Sean Borden","1","0","","3","","","","1","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"19014","2024","2024-06-25","Bristol Greeners","14682","Herb Melfor","1","0","3","3","","2","","","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"19014","2024","2024-06-25","Bristol Greeners","14834","Gil Roy","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sub","14682","",""
"19014","2024","2024-06-25","Bristol Greeners","14942","Joe Acampora","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sub","14834","",""
"19014","2024","2024-06-25","Bristol Greeners","11060","Bryan Capezzone","1","0","1","3","","","","2","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"19014","2024","2024-06-25","Bristol Greeners","19136","Jacoby Banks","1","0","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"19014","2024","2024-06-25","Bristol Greeners","15169","Alec Diloreto","1","0","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","sub","19136","",""
"19014","2024","2024-06-25","Bristol Greeners","14378","Gabe Zamorano Jr.","1","0","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"19014","2024","2024-06-25","Bristol Greeners","6740","Trevor Mays","0","1","","","","","","","","","","","","","","","7","4","1","1","","4","","","1","1","","","1","","lineup","0","",""
"19014","2024","2024-06-25","Middletown Mets","18722","Sam Ametrano","1","0","1","3","1","","","","","","","","1","","","","","","","","","","","","","","","","","","lineup","0","",""
"19014","2024","2024-06-25","Middletown Mets","11744","Nicholas Flammia","1","0","","3","","","","1","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"19014","2024","2024-06-25","Middletown Mets","2418","Derek Allen","1","0","","3","","","","2","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"19014","2024","2024-06-25","Middletown Mets","2784","Kezlin Douglas","1","0","1","2","","1","","","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"19014","2024","2024-06-25","Middletown Mets","18346","John Domijan","1","0","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","sub","2784","",""
"19014","2024","2024-06-25","Middletown Mets","2422","Weston Ulbrich","1","0","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"19014","2024","2024-06-25","Middletown Mets","2434","Chris Dibble","1","0","2","3","","","","","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"19014","2024","2024-06-25","Middletown Mets","15263","Jon Comer","1","0","","2","","","","1","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"19014","2024","2024-06-25","Middletown Mets","13139","Tyler Lyons","1","0","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"19014","2024","2024-06-25","Middletown Mets","6881","Alden Halfinger","1","0","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"19014","2024","2024-06-25","Middletown Mets","2474","Alex Koletar","0","1","","","","","","","","","","","","","","","4","7","3","3","","2","","","1","","1","","","","lineup","0","",""
"19014","2024","2024-06-25","Middletown Mets","19069","Kiefer Culligan","0","1","","","","","","","","","","","","","","","2","1","1","1","1","2","","","","","","","","","lineup","0","",""
"19015","2024","2024-06-25","Rainbow Graphics","14683","Stanley Cipkas","1","0","2","3","1","1","1","1","","2","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"19015","2024","2024-06-25","Rainbow Graphics","14684","Mike Incontro","1","0","2","3","1","","1","","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"19015","2024","2024-06-25","Rainbow Graphics","17879","Ryan Laubscher","1","0","2","4","2","1","","","","1","1","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"19015","2024","2024-06-25","Rainbow Graphics","14032","Dan Orzech","1","0","1","4","","1","","","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"19015","2024","2024-06-25","Rainbow Graphics","2385","Eric Anderson","1","0","2","4","1","","","","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"19015","2024","2024-06-25","Rainbow Graphics","6707","Bryan Rodriguez","1","0","2","4","1","","","","","1","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"19015","2024","2024-06-25","Rainbow Graphics","14902","Christian Steiner","1","0","2","3","1","2","","1","","","","","2","","","1","","","","","","","","","","","","","","","lineup","0","",""
"19015","2024","2024-06-25","Rainbow Graphics","2389","Eric Brainard","1","0","1","3","1","1","1","1","","","","","2","","","","","","","","","","","","","","","","","","lineup","0","",""
"19015","2024","2024-06-25","Rainbow Graphics","17092","Oliver Ross","1","0","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"19015","2024","2024-06-25","Rainbow Graphics","14830","John Griffin","0","1","","","","","","","","","","","","","","","6","4","0","0","2","9","","","1","1","","","","","lineup","0","",""
"19015","2024","2024-06-25","Rainbow Graphics","2393","Dan Steiner","0","1","","","","","","","","","","","","","","","1","","1","0","1","1","","1","","","","","","","lineup","0","",""
"19015","2024","2024-06-25","South Windsor Phillies","14342","Justin Oquendo","1","0","","4","","","","1","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"19015","2024","2024-06-25","South Windsor Phillies","18537","Will Dalton","1","0","2","3","","","","","","","","","","1","","","","","","","","","","","","","","","","","lineup","0","",""
"19015","2024","2024-06-25","South Windsor Phillies","14856","Javier Irizarry","1","0","","4","","","","1","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"19015","2024","2024-06-25","South Windsor Phillies","2379","Jake Petrozza","1","0","1","3","","","","1","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"19015","2024","2024-06-25","South Windsor Phillies","18525","Derek Gatti","1","0","","2","","","1","1","","","","","1","","","","","","","","","","","","","","","","","","lineup","0","",""
"19015","2024","2024-06-25","South Windsor Phillies","2370","Patrick McMahon","1","0","1","3","","","","1","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"19015","2024","2024-06-25","South Windsor Phillies","10908","Spencer Azzara","1","0","","3","","","","2","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"19015","2024","2024-06-25","South Windsor Phillies","11704","Chris Connelly","1","0","","2","1","","1","1","","","","","1","","","","","","","","","","","","","","","","","","lineup","0","",""
"19015","2024","2024-06-25","South Windsor Phillies","8064","Jonah Nielsen","1","0","","1","","","","1","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"19015","2024","2024-06-25","South Windsor Phillies","14531","Ryan Krompegal","1","0","","1","","","1","1","","","","","","","","","","","","","","","","","","","","","","","sub","8064","",""
"19015","2024","2024-06-25","South Windsor Phillies","2381","Trevor Moulton","0","1","","","","","","","","","","","","","","","5","13","7","7","3","3","","","1","","1","","","","lineup","0","",""
"19015","2024","2024-06-25","South Windsor Phillies","19342","Andrew McGann","0","1","","","","","","","","","","","","","","","1","1","1","0","","","","","","","","","","","lineup","0","",""
"19016","2024","2024-06-25","Vernon Orioles","3037","Nick Roy","1","0","1","3","0","","","","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"19016","2024","2024-06-25","Vernon Orioles","19102","Leo Vanags","1","0","0","0","0","","0","0","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"19016","2024","2024-06-25","Vernon Orioles","2256","Tony Trubia","1","0","0","3","0","","","","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"19016","2024","2024-06-25","Vernon Orioles","2257","Dan Trubia","1","0","0","3","0","","","1","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"19016","2024","2024-06-25","Vernon Orioles","2384","Paul Dougan","1","0","2","3","1","","","1","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"19016","2024","2024-06-25","Vernon Orioles","19417","Matt Falk","1","0","2","3","1","","","1","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"19016","2024","2024-06-25","Vernon Orioles","2365","Jimmy Titus","1","0","1","3","0","1","1","0","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"19016","2024","2024-06-25","Vernon Orioles","2261","Jordan English","1","1","","3","1","","1","1","","","","","","","","","1","1","0","0","1","2","","","","","","1","","","lineup","0","",""
"19016","2024","2024-06-25","Vernon Orioles","2263","Jack Halpin","1","0","0","3","0","","1","","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"19016","2024","2024-06-25","Vernon Orioles","2729","Peter Kelley","1","0","","2","0","1","","1","","","","","","","","1","","","","","","","","","","","","","","","lineup","0","",""
"19016","2024","2024-06-25","Vernon Orioles","19393","Calvin Hurty","0","1","","","","","","","","","","","","","","","3","2","0","0","1","5","","","","1","","","","","lineup","0","",""
"19016","2024","2024-06-25","Vernon Orioles","10703","Jason Ray","0","1","","","","","","","","","","","","","","","3","2","2","1","0","4","","","1","","","","","","lineup","0","",""
"19016","2024","2024-06-25","M&T Bank","2513","Willy Yahn","1","0","","2","1","","2","","","","","","2","","","","","","","","","","","","","","","","","","lineup","0","",""
"19016","2024","2024-06-25","M&T Bank","6612","Justin Miller","1","0","1","3","0","","","1","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"19016","2024","2024-06-25","M&T Bank","14714","Cooper Johnson","1","0","0","4","0","","","3","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"19016","2024","2024-06-25","M&T Bank","2270","Jordan Jeroszko","1","0","1","3","0","","","","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"19016","2024","2024-06-25","M&T Bank","7180","Zach Nakonechny","1","0","1","3","0","1","","2","","1","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"19016","2024","2024-06-25","M&T Bank","18488","Parker Bennett","1","0","0","2","0","","","2","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"19016","2024","2024-06-25","M&T Bank","2386","Ryan Skaff","1","0","","0","","","","","","","","","","","1","","","","","","","","","","","","","","","","lineup","0","",""
"19016","2024","2024-06-25","M&T Bank","2268","Joey Rios","1","0","0","2","0","1","","","","","","","","","","1","","","","","","","","","","","","","","","lineup","0","",""
"19016","2024","2024-06-25","M&T Bank","2274","Brendan Lynch","1","0","2","3","1","","","","","1","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"19016","2024","2024-06-25","M&T Bank","14894","Nason Busca","1","0","0","3","0","","","3","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"19016","2024","2024-06-25","M&T Bank","7868","Nicholas Cannata","0","1","","","","","","","","","","","","","","","4.1","3","2","1","3","4","0","","1","","","","","","lineup","0","",""
"19016","2024","2024-06-25","M&T Bank","10487","Camden Murphy","0","1","","","","","","","","","","","","","","","2.2","1","1","1","0","1","0","","","","1","","","","lineup","0","",""
"19017","2024","2024-06-26","Rainbow Graphics","14683","Stanley Cipkas","1","0","2","3","1","1","2","","","1","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"19017","2024","2024-06-26","Rainbow Graphics","14684","Mike Incontro","1","0","1","4","1","","","2","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"19017","2024","2024-06-26","Rainbow Graphics","2392","Tyler Repoli","1","0","2","3","1","","1","","","1","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
